,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365,room
27104,1 bedroom apartment in quiet location,Upper East Side,40.77189,-73.95151,Entire home/apt,69,30,0,166,0
27105,STUNNING LUX HOME | â¤ASTORIA | WiFi | 15 MIN NYC,Astoria,40.76954,-73.91539,Private room,140,1,55,122,1
27106,Charming Boho Sun-Kissed Soho Apartment,SoHo,40.72719,-74.00162,Entire home/apt,200,6,9,10,0
27107,view of the NYC city  LIRR JFK -LAG,Douglaston,40.76703,-73.74558,Entire home/apt,240,1,0,316,0
27108,PERFECT SOHO APARTMENT,SoHo,40.72387,-74.00503,Private room,60,30,0,0,1
27109,Studio 15min away from NYC midtown,Sunnyside,40.73692,-73.91913,Entire home/apt,75,2,15,0,0
27110,New York paradise,Hell's Kitchen,40.76263,-73.99492,Private room,100,14,0,339,1
27111,Corner luxurious 1 bed+office RH high floor+30 day,Chelsea,40.74943,-73.98872,Entire home/apt,200,30,4,228,0
27112,Quiet Room at walking distance to Central Park!,Harlem,40.81667,-73.94253,Private room,69,1,80,341,1
27113,"Easy 2 all JFK/LGA, City Field, St. Johnâ€™s Univ.",Briarwood,40.71523,-73.80811,Entire home/apt,105,5,0,168,0
27114,Bright and stylish bedroom 20min from Times Square,Mott Haven,40.80898,-73.92641,Private room,58,1,68,340,1
27115,24th Suite,Crown Heights,40.67525,-73.95403,Private room,95,30,0,89,1
27116,24 Guest Rm (2),Crown Heights,40.67658,-73.95593,Private room,75,30,0,89,1
27117,24 Guest Rm (3),Crown Heights,40.67593,-73.95385,Private room,70,30,0,179,1
27118,24 Luxury Stay,Crown Heights,40.67744,-73.95517,Private room,350,30,0,89,1
27119,Cozy New Guests House Duplex,Bedford-Stuyvesant,40.68823,-73.9508,Entire home/apt,167,5,31,4,0
27120,24 Guest Rm (4),Crown Heights,40.67715,-73.95402,Private room,80,30,0,179,1
27121,"Cute, quiet and bright midtown bedroom",Hell's Kitchen,40.76114,-73.99095,Private room,110,30,1,32,1
27122,Bright and Airy Apartment - 10 mins from Manhattan,Long Island City,40.75009,-73.94115,Entire home/apt,180,10,27,161,0
27123,"Apartment, 3 minutes walk from Central Park.",East Harlem,40.78928,-73.94747,Private room,80,30,0,364,1
27124,Charming Studio in heart of the Upper East Side,Upper East Side,40.77119,-73.95802,Entire home/apt,101,2,9,79,0
27125,Polished 1BR Near JFK with Full Kitchen & Jacuzzi,Howard Beach,40.65882,-73.84623,Entire home/apt,175,3,34,0,0
27126,Cornelia Inn,Bushwick,40.68969,-73.9145,Private room,45,1,1,346,1
27127,My Sweet Space,Bushwick,40.69009,-73.91572,Private room,45,5,8,344,1
27128,A Large Sunny Private Room,Fordham,40.85569,-73.90018,Private room,35,3,1,0,1
27129,Financial District Gem,Financial District,40.71124,-74.00667,Private room,120,30,0,364,1
27130,ENTIRE  1 BEDROOM WITH BACKYARD IN FOREST HILLS,Forest Hills,40.7335,-73.84734,Entire home/apt,149,1,14,215,0
27131,Good locationâ™ª 2min from station! 5Lines u can use,Woodside,40.74621,-73.89171,Private room,29,30,1,57,1
27132,"You can choose the line from 5 lines(7,E,F,M,R)",Woodside,40.74432,-73.89205,Private room,28,30,0,0,1
27133,Good locationâ™ª 2min from station! 5Lines u can use,Woodside,40.74455,-73.89191,Private room,36,30,1,55,1
27134,"Awesome Access! to station, 2min/5 line u can useâ™ª",Woodside,40.74524,-73.89329,Private room,38,30,0,0,1
27135,"Awesome Access! to station, 2min/5 line u can useâ™ª",Woodside,40.7447,-73.8931,Private room,38,30,0,0,1
27136,"Beautiful, Private, & Spacious apt close to NYC",East Flatbush,40.64476,-73.94842,Entire home/apt,104,2,26,307,0
27137,Cozy room available ASAP in Wash Hts,Washington Heights,40.83863,-73.94326,Private room,110,30,0,180,1
27138,"Spacious, clean and stylish room close to all.",Fieldston,40.88865,-73.90612,Private room,70,3,15,348,1
27139,Sunny UWS Apt near Central Park with great WiFi.,Upper West Side,40.77898,-73.97815,Entire home/apt,179,30,3,0,0
27140,Spacious Queens Apartment,Elmhurst,40.74175,-73.87754,Entire home/apt,150,2,22,157,0
27141,NYC studio at Central Park,Upper East Side,40.76261,-73.96909,Entire home/apt,234,1,19,39,0
27142,"2BR MADISON SQ GARDEN, TIMES SQUARE, 8TH AVE",Hell's Kitchen,40.75405,-73.99237,Entire home/apt,160,2,83,43,0
27143,"Cozy Renovated Studio: Private Entrance, Yard, WFH",Astoria,40.76006,-73.90777,Private room,70,3,18,4,1
27144,Private room in apartment 10min from Times Square,Long Island City,40.75533,-73.93467,Private room,80,30,0,288,1
27145,Style Home away from home,Tompkinsville,40.63564,-74.08153,Entire home/apt,179,5,30,153,0
27146,"Comfortable, Private Brooklyn Hts Apt w/Terrace.",Boerum Hill,40.69008,-73.99213,Entire home/apt,445,7,11,30,0
27147,"TimeSquare Room,Share-apt.",Theater District,40.75928,-73.9876,Private room,82,4,15,164,1
27148,"Stunning Bright & Airy Loft Style Apartment, Soho",SoHo,40.72392,-73.99735,Entire home/apt,725,30,0,0,0
27149,Ãœber Cozy room in Bushwick,Bushwick,40.69578,-73.93078,Private room,65,2,1,338,1
27150,Cozy room in flushing queens close to JFK and LGA,Flushing,40.74374,-73.8349,Private room,72,1,72,276,1
27151,Very clean bedroom close to JFK and LGA,Flushing,40.74383,-73.83491,Private room,80,1,80,322,1
27152,Bright Studio in the Heart of TriBeCa!,Tribeca,40.71664,-74.01164,Entire home/apt,323,2,2,330,0
27153,Duplex E Vill Live/Work Loft & Private Terrace,East Village,40.72424,-73.97846,Entire home/apt,314,30,2,33,0
27154,"Spacious, light filled loft in prime Williamsburg",Williamsburg,40.71637,-73.95699,Entire home/apt,299,2,18,6,0
27155,"HUGE Brooklyn Loft: Modern, Bright & Spacious",Clinton Hill,40.68222,-73.96693,Entire home/apt,400,6,2,61,0
27156,Apt 2 blocks from LG Airport sleeps 4 with Parking,East Elmhurst,40.76728,-73.875,Entire home/apt,103,2,69,97,0
27157,Popping Harlem Getaway Location Near Everything,Harlem,40.80964,-73.94231,Private room,60,3,3,0,1
27158,Cozy 1bdr Apartment near Subway. 30 min to Midtown,Sheepshead Bay,40.60357,-73.95972,Entire home/apt,130,10,2,21,0
27159,Close to Manhattan! Comfortable area to stayâ™ª,Sunnyside,40.73846,-73.92762,Private room,38,30,0,32,1
27160,â˜…â˜†Sunnysidâ˜†â˜… -Locals' favorite neighbor for living,Sunnyside,40.73823,-73.92556,Private room,37,30,0,1,1
27161,Private Room in Apartment You Can Rent in Brooklyn,East New York,40.67407,-73.87801,Private room,52,1,48,357,1
27162,"Dream W'burg Retreat in Massive, Sunny 1BR!",Williamsburg,40.71821,-73.95938,Entire home/apt,300,20,11,56,0
27163,The West Village Classic,West Village,40.7336,-74.00379,Entire home/apt,295,2,26,42,0
27164,TreeHouse: Modern 4 BR Townhouse (2nd Floor),Kensington,40.63554,-73.97331,Entire home/apt,511,1,39,357,0
27165,New 4 Bed 2 Bath Spacious Apartment,Crown Heights,40.66624,-73.9296,Entire home/apt,254,3,20,224,0
27166,Spacious quiet room on the Upper West Side 2,Upper West Side,40.80169,-73.96628,Private room,61,30,1,63,1
27167,ENTIRE 3 BEDROOMS UP TO 13 PEOPLE NEXT TO ALL,Rego Park,40.73019,-73.8546,Private room,288,30,3,225,1
27168,Beautiful Bedroom for Rent In Brooklyn,Prospect-Lefferts Gardens,40.66224,-73.94282,Private room,100,30,0,0,1
27169,Unique Woodside 62nd room in Queens. Full Size Bed+Wifi.,Woodside,40.74916,-73.9008,Private room,50,30,3,337,1
27170,Easy access to Manhattan : Nice Condition room,Jackson Heights,40.75268,-73.87685,Private room,35,30,3,32,1
27171,Cozy Park Slope BR with easy access NYâ€™s charm,South Slope,40.66376,-73.98877,Private room,45,6,1,0,1
27172,Newly Renovated Private Apartment,Bedford-Stuyvesant,40.68531,-73.95099,Entire home/apt,190,1,87,155,0
27173,The Cribo,Hell's Kitchen,40.7612,-73.99798,Entire home/apt,599,30,0,87,0
27174,Lovely 4BR/4BA + Private Garden Williamsburg,Williamsburg,40.71788,-73.95758,Entire home/apt,275,30,0,96,0
27175,LARGE DUPLEX-3BR/3BA Williamsburg Townhouse+GARDEN,Williamsburg,40.71776,-73.95769,Entire home/apt,190,30,0,102,0
27176,"Lovely, Furnished Studio w/ Laundry + Garden",Williamsburg,40.71874,-73.95965,Entire home/apt,90,30,0,218,0
27177,5 minutes walking to central square in time,Midtown,40.75167,-73.98887,Private room,100,30,0,362,1
27178,Ultra cozy private room 20 min away from downtown,Bedford-Stuyvesant,40.68763,-73.94493,Private room,147,1,9,114,1
27179,3 Bedroom Apartment in Glendale Queens,Glendale,40.70574,-73.87297,Entire home/apt,235,3,23,353,0
27180,"Apartment ""Inspiration"" near the Ocean!",Brighton Beach,40.57576,-73.96142,Entire home/apt,180,3,24,349,0
27181,Beautiful Apartment in Midtown Manhattan,Hell's Kitchen,40.76186,-73.98851,Entire home/apt,161,2,22,35,0
27182,Charming apartment  in the heart of Times Square,Theater District,40.75901,-73.98388,Entire home/apt,400,30,0,338,0
27183,"Modern, Roomy 2BD/2BA in the heart of SOHO/LES",Lower East Side,40.72255,-73.99265,Entire home/apt,300,30,2,284,0
27184,Amazing  Nomad Apt in the Center Of Manhattan,Midtown,40.74335,-73.98654,Entire home/apt,220,14,4,3,0
27185,Good Vibes Only: Massive 2 Bedroom Artsy Apartment,Bedford-Stuyvesant,40.68528,-73.93984,Entire home/apt,400,1,12,351,0
27186,Home Away from Home,Glendale,40.70121,-73.88202,Private room,40,30,2,338,1
27187,Una habitacion comoda ambiente limpio y familiar.,East Morrisania,40.83508,-73.88876,Private room,70,1,15,356,1
27188,JFK Airport Gorgeous 2 Bedroom Apartment.,Springfield Gardens,40.66178,-73.77274,Entire home/apt,149,3,9,153,0
27189,Find Home In Fully Furnished UES Home,East Harlem,40.78459,-73.94572,Entire home/apt,104,30,0,300,0
27190,"Quite, at last! Quiet guest deserve a quite place!",Cobble Hill,40.68806,-73.99662,Shared room,149,1,0,153,2
27191,*RARE* Large 1 BD 1.5 BA in heart of East Village,NoHo,40.72623,-73.99204,Entire home/apt,225,5,11,53,0
27192,A place you'll remember,Williamsburg,40.71594,-73.9625,Entire home/apt,250,150,0,249,0
27193,Serene and colorful in vibrant NYC,East Harlem,40.79167,-73.94757,Private room,150,1,0,165,1
27194,"1 bed, 3 min walk to Madison Sq Pk + Gram Prk",Kips Bay,40.74223,-73.98217,Entire home/apt,150,7,4,30,0
27195,Spacious private room close to Pratt,Bedford-Stuyvesant,40.68779,-73.95178,Private room,46,35,0,336,1
27196,Stylish private room with en-suite close to G train,Bedford-Stuyvesant,40.68805,-73.95152,Private room,41,35,1,351,1
27197,"Two bedroom , In Rockaways, Jacuzzi tub, get away.",Rockaway Beach,40.58894,-73.81204,Entire home/apt,110,2,39,362,0
27198,21min to Manhattan & Safe Neighborhood&PrivateRoom,Sunnyside,40.73992,-73.92778,Private room,34,6,0,0,1
27199,Cheap rooms,Bushwick,40.69743,-73.92144,Private room,45,1,2,0,1
27200,Modern sunny apt steps from Prospect Park & subway,Windsor Terrace,40.65853,-73.98312,Entire home/apt,360,2,23,89,0
27201,Close to stores restaurants train and buses,Midwood,40.61296,-73.95236,Entire home/apt,140,30,0,180,0
27202,Huge 1 Bed in a Private Historic Brownstone,East Harlem,40.79891,-73.93581,Entire home/apt,70,30,2,135,0
27203,New York Dream - Spacious Loft in Williamsburg,Williamsburg,40.71405,-73.96691,Entire home/apt,150,30,3,0,0
27204,A+ Location Studio Apartment (Queen Bed & Futon),Midtown,40.7462,-73.98713,Entire home/apt,253,1,13,57,0
27205,Large Loft-Like Studio,East Village,40.73184,-73.9885,Entire home/apt,200,30,0,263,0
27206,Elegant Hideaway Large Bedroom w/Private Entrance,Bergen Beach,40.62778,-73.91806,Private room,125,1,39,90,1
27207,A+ Location Classic Studio (Queen Bed & Futon),Midtown,40.74655,-73.98884,Entire home/apt,253,1,21,55,0
27208,Sunny 1 bedroom + office in historic neighborhood,Bedford-Stuyvesant,40.68182,-73.93579,Entire home/apt,98,30,0,343,0
27209,Room available in a friendly environment.,Midwood,40.61253,-73.95533,Private room,49,30,0,0,1
27210,Stylish Two Bedroom Apt 10 minutes to Manhattan,Sunnyside,40.7439,-73.92184,Entire home/apt,100,90,1,3,0
27211,"Upper East Side GEM, 1 Block from Central Park!",Upper East Side,40.77295,-73.96491,Entire home/apt,175,30,0,0,0
27212,Sunnysid -Locals' favorite neighbor for living,Sunnyside,40.73794,-73.92583,Private room,32,30,0,0,1
27213,Sunnyside -Locals' favorite neighbor for living,Sunnyside,40.73775,-73.92567,Private room,29,30,0,0,1
27214,Flushing Warm Home #301,Flushing,40.74481,-73.82721,Private room,69,30,0,0,1
27215,Garden-View In Artsy N Williamsburg Home,Williamsburg,40.71687,-73.95486,Private room,75,14,8,19,1
27216,Williamsburg Sanctuary | Steps From Bedford!,Williamsburg,40.71557,-73.95478,Private room,75,14,7,29,1
27217,Large West Village 1 bedroom apartment QUIET!,West Village,40.73262,-74.00264,Entire home/apt,120,30,4,0,0
27218,FOUR BEDROOM TWO BATH WITH ROOF TOP RIVER VIEWS!,Williamsburg,40.7136,-73.96245,Entire home/apt,400,30,1,90,0
27219,Private 2 Bed in Historic Brownstone,East Harlem,40.79797,-73.93671,Entire home/apt,90,30,0,135,0
27220,The Brooklyn Safe Space,Bedford-Stuyvesant,40.68556,-73.93779,Entire home/apt,150,30,0,365,0
27221,FINALLY  YOUR PRIVATE  HOME  AWAY  FROM HOME!*****,Baychester,40.87412,-73.85098,Private room,55,30,1,365,1
27222,FINANCIAL DISTRICT AREA IMMEDIATE MOVE IN,Financial District,40.70634,-74.00361,Private room,1500,30,0,365,1
27223,Unmatched Times Square Two Bed Two Bath w Laundry,Hell's Kitchen,40.76072,-73.98777,Entire home/apt,286,30,4,83,0
27224,Sunny Sanctuary Room+Prospect Pk/Trains (New AC!),Flatbush,40.6539,-73.96121,Private room,60,1,37,346,1
27225,Large Sunny Room. NYC Harlem For Professionals,Harlem,40.82535,-73.94161,Private room,64,2,8,69,1
27226,33ft Boat On A Water For A Baby Sleep,Mill Basin,40.60905,-73.91883,Entire home/apt,170,1,3,0,0
27227,Private room located in the east flatbush area,East Flatbush,40.65573,-73.91787,Private room,85,2,0,365,1
27228,Nice room available for 1 month lease,Bedford-Stuyvesant,40.6911,-73.93202,Private room,35,30,0,0,1
27229,Guestroom in Townhouse Semibasement Near Subway,Bushwick,40.68354,-73.90743,Private room,38,4,20,343,1
27230,"Wildly Charming & Sustainable Studio, Williamsburg",Williamsburg,40.71478,-73.95639,Private room,99,30,3,95,1
27231,Room in a 4 bedroom apartment in Williamsburg.,Williamsburg,40.70819,-73.94903,Private room,89,30,0,365,1
27232,"*Especialy Grand Central, Bryant Park, Times Sq*",Sunnyside,40.73812,-73.92617,Private room,39,10,0,9,1
27233,Close to Manhattan! Comfortable area to stayâ™ª,Sunnyside,40.73866,-73.92578,Private room,43,10,1,4,1
27234,Luxury 1 bed with incredible city views,Hell's Kitchen,40.76028,-73.99969,Entire home/apt,170,30,0,0,0
27235,"clean/comfortable room:6 min LGA, 12 min from JFK",Flushing,40.7442,-73.83489,Private room,59,1,62,327,1
27236,Stunning KING Apt with Views,Kips Bay,40.74277,-73.97809,Entire home/apt,133,30,4,359,0
27237,Entire spacious apartment,Brighton Beach,40.5752,-73.95887,Entire home/apt,90,14,0,307,0
27238,NYC Brooklyn Brownstone,Bedford-Stuyvesant,40.68955,-73.93077,Private room,48,1,27,94,1
27239,Comfortable Rm w/ Natural Light >69 St 7 train 7 min,Woodside,40.74294,-73.89477,Private room,48,30,5,279,1
27240,"The Standard, East Village",East Village,40.72743,-73.99136,Hotel room,0,1,8,0,3
27241,NYC Harlem For students & workers; Room by Train,Harlem,40.82544,-73.94357,Private room,60,2,12,44,1
27242,"Sunny, cozy one bedroom in the Heart of Harlem.",Harlem,40.81895,-73.94058,Entire home/apt,99,30,8,308,0
27243,"Beautifully Decorated, Bright 1 BR, East Village",Lower East Side,40.72161,-73.9863,Entire home/apt,210,6,26,122,0
27244,"Great studio in Queens, close to Manhattan",Sunnyside,40.74483,-73.91386,Entire home/apt,179,60,3,0,0
27245,Spacious Luxurious Brooklyn Apartment,Clinton Hill,40.69304,-73.96171,Entire home/apt,290,2,58,261,0
27246,Well-Lit Corner Bedroom in Ridgewood-Bushwick,Ridgewood,40.70418,-73.90673,Private room,43,14,0,0,1
27247,RENO 3BR/1BA APT NEAR CENTRAL PARK W/WASHER/DRYER,Upper West Side,40.795322,-73.962921,Entire home/apt,185,30,2,329,0
27248,1BR Noho Dream,East Village,40.7244,-73.9919,Entire home/apt,199,28,2,58,0
27249,New York City Midtown east Close to Grand Central,Midtown,40.75199,-73.97356,Private room,300,3,0,0,1
27250,Stunning Flatiron 2BR Best Location,Midtown,40.7429,-73.98391,Entire home/apt,200,30,2,150,0
27251,Antique style apartment/Comfortable area@Queens.,Woodside,40.74095,-73.89653,Private room,28,30,1,58,1
27252,It takes 30 minutes approximately for Manhattan.,Woodside,40.74306,-73.89587,Private room,30,30,1,58,1
27253,"Cozy room&house in Woodside, comfortable are!!",Woodside,40.74094,-73.89607,Private room,37,30,2,60,1
27254,Studio Bedstuy/Clinton Hill,Bedford-Stuyvesant,40.68956,-73.95459,Entire home/apt,80,30,1,17,0
27255,Sweet Living in the East Village,East Village,40.72837,-73.98075,Entire home/apt,371,1,72,303,0
27256,Cozy 1 bedroom 2 Full bathrooms in Midtown West,Hell's Kitchen,40.76567,-73.99003,Entire home/apt,135,30,3,316,0
27257,Centrally Located Chic Manhattan Apartment,Kips Bay,40.74471,-73.97706,Entire home/apt,100,30,2,0,0
27258,Williamsburg : New Kitchen & Bathroom,Williamsburg,40.70401,-73.94201,Private room,43,30,1,12,1
27259,A+ Location Superior Studio (Double & Twin Bed),Midtown,40.74793,-73.98681,Entire home/apt,258,1,7,32,0
27260,New York City Gramercy Manhattan 1000 sq foot 1BR,Stuyvesant Town,40.73306,-73.97855,Entire home/apt,100,14,2,0,0
27261,2BR in huge 4BR with Outdoor Space! N Williamsburg,Williamsburg,40.72084,-73.96072,Private room,275,5,0,12,1
27262,NEW Listing in Times Square,Theater District,40.75864,-73.98309,Entire home/apt,324,6,10,12,0
27263,Self contained studio full Bath & Kitchenette,Wakefield,40.89814,-73.84928,Entire home/apt,61,28,10,333,0
27264,Zen Duplex of an Herbalist and Artist,Bedford-Stuyvesant,40.69369,-73.94211,Entire home/apt,99,1,23,0,0
27265,Lively Homie Harlem NYC. Cozy Room By Train,Harlem,40.82598,-73.94374,Private room,50,2,20,347,1
27266,Renovated Brownstone w/ Yard Near Prospect Park,Windsor Terrace,40.65616,-73.97811,Entire home/apt,995,30,0,0,0
27267,Light and space in Brooklyn paradise,Windsor Terrace,40.65086,-73.97486,Entire home/apt,248,14,0,138,0
27268,Luxury living in historic 19th century Brownstone,Bedford-Stuyvesant,40.6831,-73.92327,Entire home/apt,400,3,3,3,0
27269,"A ""Cozy Roomâ€ on a Tree-Lined Street in BedStuy.",Bedford-Stuyvesant,40.68636,-73.93478,Private room,84,2,1,69,1
27270,"SUSANNA'S SUITE SPOT'S 
2 bedroom B",East New York,40.66278,-73.86049,Entire home/apt,150,3,5,7,0
27271,Cozy UES studio near  Mount Sinai (30 days MIN),Upper East Side,40.78496,-73.95223,Entire home/apt,99,30,4,220,0
27272,Unique and Stylish Park Slope Brownstone triplex,Park Slope,40.66928,-73.98034,Entire home/apt,500,30,3,234,0
27273,Large 1 Bedroom on Upper West Side. Prime Location,Upper West Side,40.78512,-73.97536,Entire home/apt,225,5,12,313,0
27274,Brownstone Oasis in Bed-Stuy,Bedford-Stuyvesant,40.68681,-73.94401,Entire home/apt,185,4,3,0,0
27275,2020 Remodeled Brand New apartment in Williamsburg,Williamsburg,40.70291,-73.94193,Private room,45,30,0,43,1
27276,Home away from home,Jamaica Hills,40.71132,-73.7935,Private room,85,30,0,83,1
27277,Two private bedroom where you can smoke in,Bayswater,40.60139,-73.76036,Private room,45,30,0,0,1
27278,Central & Stylish 1 Bedroom Apt - Heart of Chelsea,Chelsea,40.74663,-73.99717,Entire home/apt,170,30,16,217,0
27279,Gorgeous 1 BR w/ Private Roof Deck in Park Slope,Park Slope,40.67468,-73.97333,Entire home/apt,200,3,2,0,0
27280,"Sunny nook in an urban forest (Bushwick, Brooklyn)",Bushwick,40.69072,-73.91684,Private room,62,4,18,44,1
27281,Quaint Island Community 20mi. from New York City!,City Island,40.84892,-73.78796,Entire home/apt,169,5,32,283,0
27282,YR NYC MILIEU!  2 BDRM APT SPACIOUS COZY ECCLECTIC,Inwood,40.86492,-73.9265,Entire home/apt,115,30,3,365,0
27283,2 Bedroom Apartment in Bushwick/Backyard Access,Bushwick,40.68987,-73.91968,Entire home/apt,100,30,0,0,0
27284,Comfortable Couple Room Close to Train Station,Borough Park,40.63493,-74.00376,Private room,50,30,0,302,1
27285,Lovely 1 bedroom apartment in heart of Astoria!,Astoria,40.76524,-73.92071,Entire home/apt,110,7,0,32,0
27286,Great 2BR available in South Williamsburg,Williamsburg,40.70665,-73.96588,Entire home/apt,185,2,23,150,0
27287,shark place that take a bit out of your worries,East Morrisania,40.83319,-73.89458,Entire home/apt,175,30,1,364,0
27288,"""The Magnificent Retreatâ€",Crown Heights,40.6712,-73.94844,Entire home/apt,99,30,2,82,0
27289,HUGE ROOM WITH PRIVATE BATHROOM,Rego Park,40.7263,-73.86134,Private room,75,30,0,307,1
27290,Stunning Townhouse in Chelsea,Chelsea,40.74334,-74.00214,Entire home/apt,3557,3,8,0,0
27291,Stunning Luxury Condo + Balconies by Prospect Park,Crown Heights,40.67241,-73.96057,Entire home/apt,140,30,1,1,0
27292,"Sunny, Spacious, Safe & Quiet 3-bedroom apt",Bensonhurst,40.61231,-73.98641,Entire home/apt,128,30,3,338,0
27293,Luxury Nest in the Sky in a Brownstone,Greenwich Village,40.73103,-73.99594,Entire home/apt,665,30,0,94,0
27294,Unique & beautiful design! Skylights-Washer/dryer,Crown Heights,40.67325,-73.91569,Private room,61,30,1,323,1
27295,Stunning King Apt with View,Kips Bay,40.74084,-73.97774,Entire home/apt,133,30,5,351,0
27296,Private Home Away From Home FREE WIFI-20min to JFK,Flatlands,40.62927,-73.92178,Entire home/apt,2614,1,3,270,0
27297,Midtown Living Room-Bunk Bed,Chelsea,40.74768,-73.98997,Shared room,52,3,31,6,2
27298,Minutes From 2 Airports And 3 Major Highways,South Ozone Park,40.6708,-73.79709,Entire home/apt,200,2,23,66,0
27299,Spacious & Cozy Private Room Near Central Park,East Harlem,40.79175,-73.94459,Private room,42,30,2,337,1
27300,Affordable Studio in Harlem,East Harlem,40.80637,-73.94073,Entire home/apt,80,14,1,281,0
27301,"Deluxe room 5 mins to Columbia U, 2 mins to subway",Upper West Side,40.80303,-73.96534,Private room,128,1,6,175,1
27302,Great location in Woodside Queens NY,Woodside,40.74372,-73.89966,Private room,49,3,5,349,1
27303,Spacious Beautiful Loft in Williamsburg!,Williamsburg,40.70798,-73.95254,Entire home/apt,200,2,8,0,0
27304,Keller Hotel -  One Bedroom - Manhattan NYC,Harlem,40.82103,-73.95575,Entire home/apt,145,30,0,89,0
27305,Hotel Room at The William,Murray Hill,40.74955,-73.98005,Entire home/apt,201,1,18,145,0
27306,Gorgeous stay in the heart of Manhattan-30 day min,Morningside Heights,40.81022,-73.95752,Entire home/apt,130,30,0,114,0
27307,The Perfect Home-Away-From-Home Experience,Bedford-Stuyvesant,40.68472,-73.9175,Entire home/apt,175,5,21,151,0
27308,Mid-Century Modern Studio in the Heart of Astoria,Astoria,40.76405,-73.91456,Entire home/apt,125,3,3,0,0
27309,Stylish private room  close to G train,Bedford-Stuyvesant,40.68777,-73.95002,Private room,46,35,0,354,1
27310,Beautiful  Big Room w/Private Bathroom in Astoria,Astoria,40.76795,-73.93245,Entire home/apt,97,3,2,63,0
27311,"Newly renovated, clean apt on tree lined block!",Ridgewood,40.70232,-73.89986,Entire home/apt,108,30,9,199,0
27312,Quiet Bronx Home w/ connections to all of NYC,Wakefield,40.88917,-73.84927,Private room,50,5,10,79,1
27313,Fort Greene Apartment on Tree-Lined Street,Fort Greene,40.68727,-73.97219,Entire home/apt,90,30,0,0,0
27314,"Massive, sun-drenched, midcentury modern 2-BR",Crown Heights,40.67708,-73.96174,Entire home/apt,130,4,9,0,0
27315,One Bedroom Apartment minutes from JFK and LGA,Ozone Park,40.68275,-73.83897,Entire home/apt,85,1,60,340,0
27316,The Alderman | Historic Seaside Townhome + Garden,Red Hook,40.6782,-74.01154,Entire home/apt,412,3,6,315,0
27317,Ð£ÑŽÑ‚Ð½Ð°Ñ ÐºÐ²Ð°Ñ€Ñ‚Ð¸Ñ€Ð° Ð½Ð° Ð±ÐµÑ€ÐµÐ³Ñƒ Ð¾ÐºÐµÐ°Ð½Ð° Ñ Ð²Ð¸Ð´Ð¾Ð¼ Ð½Ð° Ð¾ÐºÐµÐ°Ð½,Brighton Beach,40.57736,-73.95746,Entire home/apt,135,30,0,341,0
27318,Luxury420Airbnb 2 Bedroom with Backyard,Bedford-Stuyvesant,40.68499,-73.92035,Entire home/apt,300,3,1,172,0
27319,Dreamy Four-Story Historic Townhouse With Backyard,Prospect Heights,40.67422,-73.96476,Entire home/apt,1071,4,6,99,0
27320,Cozy Huge Apartment with Bathroom and Kitchen,Flushing,40.75283,-73.82465,Private room,55,30,0,179,1
27321,"Modern, light-filled apartment in Wiliamsburg",Williamsburg,40.71427,-73.95405,Entire home/apt,400,30,1,3,0
27322,Renovated 3 Bed apartment on the Upper West Side,Upper West Side,40.7979,-73.9669,Entire home/apt,170,90,0,96,0
27323,138 Bowery-Spacious King Suite,Nolita,40.72009,-73.99462,Entire home/apt,220,15,11,62,0
27324,Bright Room in Great Two Bridges Neighbor,Chinatown,40.71398,-73.99099,Private room,55,30,1,48,1
27325,"Chic, Bohemian 3BD/2BA + Roof deck in Williamsburg",Williamsburg,40.70907,-73.95637,Entire home/apt,448,6,23,317,0
27326,138 Bowery-Spacious King Suite,Lower East Side,40.71858,-73.99369,Entire home/apt,200,15,7,59,0
27327,"Nice Room with Amenities, Bathroom and Kitchen",Flushing,40.75306,-73.8228,Private room,55,30,1,104,1
27328,"West 37th street! Sunny, beautiful, serene 2BR",Hell's Kitchen,40.75609,-73.99786,Entire home/apt,220,10,0,31,0
27329,Beautiful Studio with Amazing Private Backyard,Upper East Side,40.77918,-73.95438,Entire home/apt,329,3,27,340,0
27330,2 bedroom apartment across from Central Park,Harlem,40.80151,-73.95401,Entire home/apt,99,180,1,316,0
27331,Luxury 2 Bedroom 2 Bath Townhouse in Manhattan,Harlem,40.81463,-73.94214,Entire home/apt,450,30,1,302,0
27332,1 bdrm apt. on Orchard and Broome LES,Lower East Side,40.71758,-73.98932,Entire home/apt,150,30,0,363,0
27333,Spacious Brooklyn Home with Private Roofdeck,Vinegar Hill,40.70191,-73.98284,Entire home/apt,275,10,0,0,0
27334,Sonder | Battery Park | Superior One-Bedroom Apartment,Financial District,40.70619,-74.01461,Entire home/apt,314,2,34,300,0
27335,Unique & beautiful design! Skylights-Washer/dryer,Crown Heights,40.67342,-73.91501,Private room,61,30,3,307,1
27336,Sonder | Battery Park | Studio Apartment,Financial District,40.70617,-74.01486,Entire home/apt,367,2,718,205,0
27337,Sonder | Battery Park | Accessible Studio Apartment,Financial District,40.70494,-74.0144,Entire home/apt,252,2,21,278,0
27338,Spacious and Fancy 1 bedroom in Williamsburg,Williamsburg,40.71103,-73.95251,Entire home/apt,246,6,39,335,0
27339,Sparkling and Comfy 1 Bedroom in Heart of Nolita,Lower East Side,40.72023,-73.9939,Entire home/apt,305,6,26,323,0
