,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365,room
2161,Modern Studio | Pool & Gym | Parking | Boston Pier,East Boston,42.36756,-71.03961,Entire home/apt,154,4,10,357,0
2162,Modern & Clean Studio Apt | Pool & Gym | Boston,East Boston,42.36668,-71.03944,Entire home/apt,146,4,5,359,0
2163,Furnished Studio | Kitchen+Work Desk | Waterfront,East Boston,42.3668,-71.04085,Entire home/apt,146,4,5,362,0
2164,3 BR/3 BA In Historic Charlestown Neighborhood,Charlestown,42.38015,-71.06524,Entire home/apt,275,4,9,0,0
2165,"Sunny,cozy,near BC,BU,Boston,MBTA",Brighton,42.34081,-71.15399,Entire home/apt,125,29,0,283,0
2166,Pvt. Bedroom | Co-Live by Thatch | 31 #1B,Roxbury,42.329247,-71.092819,Private room,60,30,0,263,1
2167,Boston One Bedroom with Fenway Park Views,Fenway,42.34507,-71.09625,Entire home/apt,160,32,0,341,0
2168,"Boston 2 Bedroom, Across from Fenway Park",Fenway,42.34396,-71.09628,Entire home/apt,265,32,0,359,0
2169,"2 Bedroom with 24-Hour Concierge, Rooftop Space and More",Fenway,42.34558,-71.096,Entire home/apt,310,32,0,275,0
2170,A place that speaks on your behalf,Roxbury,42.3215,-71.07651,Private room,50,91,0,365,1
2171,Chic & Comfort Boston Studio near Subway202,Allston,42.35256,-71.12396,Entire home/apt,152,29,0,0,0
2172,Contemporary 1 Bedroom in Fenway Cultural District,Fenway,42.3437,-71.09667,Entire home/apt,150,32,0,359,0
2173,Condo in the heart of the North End,North End,42.36634,-71.05664,Entire home/apt,135,2,7,0,0
2174,Luna code East Boston - closer than you think,East Boston,42.36847,-71.03898,Entire home/apt,135,1,78,286,0
2175,citizenM Boston North Station,Downtown,42.3644796,-71.06259837,Hotel room,0,1,298,0,3
2176,Harborside Inn-Boutique Hotel,Downtown,42.35881,-71.05191,Private room,129,1,14,296,1
2177,"Sunlit 2BR in South End, Comfort & elegance to WFH",South End,42.33929,-71.07687,Entire home/apt,125,29,1,0,0
2178,Luxury Boston Apartment,Jamaica Plain,42.32778,-71.1125,Entire home/apt,520,29,1,365,0
2179,Beautiful 1 Bedroom Apartment with Rooftop Access,Fenway,42.34348,-71.08758,Entire home/apt,155,32,0,307,0
2180,Beautiful 2 Bedroom with Views and Luxury Amenities,Fenway,42.34323,-71.08618,Entire home/apt,230,32,0,355,0
2181,Spacious 2 Bedroom with Balcony in Ideal Back Bay Location,Fenway,42.34489,-71.08726,Entire home/apt,230,32,1,354,0
2182,Pvt. Bedroom | Co-Live by Thatch | 33 #1D,Roxbury,42.33019,-71.09215,Private room,60,30,0,149,1
2183,West Roxbury Tree House Condo - Entire Unit,West Roxbury,42.29078,-71.15423,Entire home/apt,100,45,2,0,0
2184,"2✨2, Renovated Boston Landing- 10 min to Dwtn Bos",Allston,42.35554,-71.13806,Entire home/apt,195,30,6,229,0
2185,Double Bed at The Verb Hotel next to Fenway Park,Fenway,42.34464,-71.09799,Private room,129,1,16,32,1
2186,Private Room in Jamaica Plain - Huge Backyard!,Jamaica Plain,42.32179,-71.10841,Private room,46,91,0,243,1
2187,"Lux North Station 1BR w/ Gym, Doorman, W/D, nr. TD Garden, by Blueground",West End,42.36449,-71.06417,Entire home/apt,212,91,0,337,0
2188,"Hip North Station 1BR w/ Gym, W/D, Doorman, by Blueground",Downtown,42.36512,-71.06422,Entire home/apt,214,91,0,318,0
2189,"Charming North Station 1BR w/ Gym, W/D, Doorman, by Blueground",Downtown,42.36366,-71.06213,Entire home/apt,236,91,0,259,0
2190,"Mod North Station Studio w/ Gym, W/D, Doorman, by Blueground",Downtown,42.36559,-71.06233,Entire home/apt,202,91,0,329,0
2191,"Roomy North Station 1BR w/ Gym, W/D, Doorman, by Blueground",Downtown,42.36534,-71.06209,Entire home/apt,247,91,0,261,0
2192,"Serene North Station 1BR w/ Gym, W/D, Doorman, by Blueground",Downtown,42.36417,-71.06219,Entire home/apt,247,91,0,278,0
2193,Dog Friendly - 10 mins from Downtown Boston,Brighton,42.33871,-71.15387,Entire home/apt,99,1,28,311,0
2194,Private Room B in Jamaica Plain - Huge Backyard!,Jamaica Plain,42.32183,-71.10826,Private room,50,91,0,261,1
2195,Private Room in Jamaica Plain - Huge Backyard!,Jamaica Plain,42.32175,-71.10852,Private room,50,91,0,250,1
2196,Private Room in Jamaica Plain - Huge Backyard!,Jamaica Plain,42.32391,-71.10999,Private room,53,91,0,351,1
2197,Private Room in Jamaica Plain - Huge Backyard!,Jamaica Plain,42.32204,-71.10848,Private room,56,91,0,231,1
2198,King Bed at The Verb Hotel with Outdoor Pool,Fenway,42.34655,-71.09719,Private room,129,1,29,32,1
2199,Double Bed Private Room at Rock and Roll Hotel,Fenway,42.34511,-71.0979,Private room,129,1,27,31,1
2200,"Cozy, modern apartment near Longwood/Universities",Jamaica Plain,42.31294,-71.11617,Entire home/apt,263,3,4,87,0
2201,4 Bedroom Brownstone in the Heart of the South End,Roxbury,42.33949,-71.08316,Entire home/apt,167,91,1,214,0
2202,A place of your own | Studio in Boston,East Boston,42.37101,-71.04377,Entire home/apt,213,91,0,364,0
2203,Double Bed  at The Verb Hotel with Outdoor Pool,Fenway,42.34638,-71.09663,Private room,129,1,26,27,1
2204,East Boston Apartment with WIFI and Free Parking,East Boston,42.39279,-71.00061,Entire home/apt,73,120,0,349,0
2205,Warm Room w/Charm of late 19th Century Victorian,Dorchester,42.31328,-71.0538,Private room,30,91,0,90,1
2206,Double Bed Private Room at The Verb Hotel,Fenway,42.34603,-71.09591,Private room,129,1,45,25,1
2207,King Bed at The Verb Hotel with Outdoor Pool,Fenway,42.34648,-71.09629,Private room,129,1,50,31,1
2208,Private Room with King Bed at Rock and Roll Hotel,Fenway,42.34645,-71.09648,Private room,129,1,10,28,1
2209,"Stay Tonight, Enjoy All Boston Has To Offer",Downtown,42.35481,-71.06329,Entire home/apt,181,29,3,0,0
2210,"204 Boston Studio, Ready For Long & Short Stays",Downtown,42.35395,-71.06167,Private room,163,29,19,1,1
2211,"Boston Studio, Ready For Long & Short Stays 205",Downtown,42.3545,-71.06313,Private room,160,29,16,1,1
2212,Professionally Managed 1 Bedroom in Historic West End,West End,42.36456,-71.06918,Entire home/apt,135,32,0,5,0
2213,Vibrant Two Bedroom steps from Charles River Waterfront,West End,42.36341,-71.06734,Entire home/apt,240,32,0,312,0
2214,"West End 1 Bedroom near Hospitals, Parks, T Lines",West End,42.36357,-71.06705,Entire home/apt,135,32,0,359,0
2215,LA Vibes in the Heart of Boston,Dorchester,42.31108,-71.04963,Entire home/apt,320,5,1,107,0
2216,Stunning Penthouse 2+BD Under 15 Mins to Train,Dorchester,42.31254,-71.06221,Entire home/apt,205,2,24,237,0
2217,"Newly Renovated Studio, Steps to MGH,  Suffolk Uni",Downtown,42.3613,-71.06357,Entire home/apt,94,29,1,261,0
2218,"Beautiful, Fully Furnished Studio, Steps to MGH",West End,42.36135,-71.06387,Entire home/apt,94,29,0,198,0
2219,Entire 1 Bedroom Apartment in Boston,Fenway,42.3455,-71.09661,Entire home/apt,180,32,0,319,0
2220,Lovely 2 bed in South End.  Walk to everything!,South End,42.34075,-71.08004,Entire home/apt,70,29,0,0,0
2221,Professionally Managed 1 Bedroom with Boston Skyline Views,Fenway,42.34353,-71.08747,Entire home/apt,135,32,0,359,0
2222,"(G5) Gorgeous 2Bedroom 1.5 bath, W/D in unit!",Back Bay,42.34947,-71.08379,Entire home/apt,199,2,39,218,0
2223,Newly renovated 2 bedroom on Beacon Hill A+ street,Beacon Hill,42.35942,-71.07142,Entire home/apt,799,2,18,106,0
2224,"Fully Furnished, Renovated 2Bed w/ Private Balcony",Brighton,42.34319,-71.14389,Entire home/apt,167,29,0,260,0
2225,"Top-floor, Renovated 2Bed w/ Balcony",Brighton,42.34276,-71.14373,Entire home/apt,167,29,0,260,0
2226,Spacious 4bed Loft | Downtown Boston | Beacon Hill,Downtown,42.35705,-71.06199,Entire home/apt,388,1,41,136,0
2227,Unbeatable Location | 4bed Loft | Parking Optional,Downtown,42.35582,-71.06216,Entire home/apt,382,1,31,162,0
2228,Washer/Dryer in-unit!  Close to MGH & Beacon Hill,Downtown,42.35643,-71.06006,Entire home/apt,198,1,37,150,0
2229,Designer Lux 4bed Loft | Steps to the State House,Downtown,42.35746,-71.06085,Entire home/apt,323,1,72,127,0
2230,Pet Friendly |  3bd 2ba Flat steps to Beacon Hill,Downtown,42.35723,-71.06157,Entire home/apt,322,1,62,133,0
2231,4br/2ba | 200mbps Internet | Luxury Keyless Entry,Downtown,42.35675,-71.06031,Entire home/apt,438,1,47,141,0
2232,4bed Loft | Steps to Boston Common + Beacon Hill,Downtown,42.35577,-71.06246,Entire home/apt,386,1,40,132,0
2233,"Parking Available - Fully Furnished 4br, 2ba Flat!",Downtown,42.35713,-71.06073,Entire home/apt,386,1,63,164,0
2234,Just Perfect Studio For Your Next Stay 406,Downtown,42.35402,-71.06134,Entire home/apt,92,2,20,250,0
2235,504 Stay Tonight In Boston's Downtown!,Downtown,42.3555,-71.06127,Entire home/apt,82,2,38,216,0
2236,Brand New One Bedroom in Back Bay,Back Bay,42.35087,-71.08898,Entire home/apt,173,10,26,123,0
2237,Large 2 BR | 1BA in the North End,North End,42.36847,-71.05343,Entire home/apt,330,10,30,115,0
2238,Stunning & clean cozy studio in South End - Boston,South End,42.34425,-71.06469,Entire home/apt,72,30,1,33,0
2239,"Blue Room: Deluxe Queen bedroom, long-term rental",Dorchester,42.29717,-71.07018,Private room,99,1,1,365,1
2240,Huge Studio Near Subway | Downtown | 3R TOUR,Downtown,42.35123,-71.06484,Entire home/apt,120,1,3,302,0
2241,"Lovely Brighton Studio w/ W/D, Gym, near T & Shops, by Blueground(BOS320)",Brighton,42.3479921,-71.14464253,Entire home/apt,168,32,0,303,0
2242,"Ideal Brighton Studio w/ W/D, Doorman, near T & Dining, by Blueground(BOS321)",Brighton,42.34765795,-71.1465525,Entire home/apt,179,32,0,331,0
2243,"Trendy Brighton 1BR w/ W/D, Gym, near T, Shops + Dining, by Blueground(BOS 323)",Brighton,42.34833167,-71.14477512,Entire home/apt,195,32,0,291,0
2244,"Bright Brighton 1BR w/ W/D, Doorman, near T + Shopping, by Blueground ( BOS324)",Brighton,42.34815,-71.14435,Entire home/apt,132,32,0,349,0
2245,"Gorgeous Brighton 1BR w/ W/D, Pool, near T + Dining, by Blueground(BOS 325)",Brighton,42.34625528,-71.14511702,Entire home/apt,192,32,0,333,0
2246,"Sleek Brighton 1BR w/ W/D, Pool, near T & Restaurants, by Blueground(BOS 326)",Brighton,42.34782587,-71.14636042,Entire home/apt,242,32,0,220,0
2247,"Cozy Brighton 1BR w/ W/D, Doorman, near T & Shopping, by Blueground(BOS 327)",Brighton,42.3469625,-71.14440693,Entire home/apt,215,32,0,197,0
2248,"Modern Brighton 1BR w/ W/D, Doorman, near T + Dining, by Blueground(BOS322)",Brighton,42.34818914,-71.14487659,Entire home/apt,236,32,0,0,0
2249,Cozy Studio in PRIME Location Downtown Boston,Chinatown,42.34947,-71.06196,Entire home/apt,109,91,0,365,0
2250,Charming 2br in hip neighborhood w Private Deck,Roslindale,42.28834,-71.13646,Entire home/apt,120,29,8,169,0
2251,"White Room: Queen-size bed, short-term rental",Dorchester,42.29838,-71.06991,Private room,99,1,1,365,1
2252,Spacious North End 1 BR | 1BA,North End,42.3651,-71.05079,Entire home/apt,238,10,27,114,0
2253,North End 1 BR + Patio in Little Italy,North End,42.36733,-71.05454,Entire home/apt,156,10,28,69,0
2254,"*Gorgeous space in vibrant area, steps to the t506",Allston,42.3523,-71.12386,Entire home/apt,150,29,2,0,0
2255,*Chic & Comfort Boston Studio near Subway612,Allston,42.35268,-71.12548,Entire home/apt,150,29,1,0,0
2256,*Chic & Comfort Boston Studio near Subway606,Allston,42.35073,-71.12574,Entire home/apt,150,29,1,0,0
2257,*Private & convenient studio right next to T602,Allston,42.35263,-71.12541,Entire home/apt,150,29,0,0,0
2258,"Beautiful bedroom, min from downtown and harbor",East Boston,42.36999,-71.03631,Private room,90,91,0,113,1
2259,*Chic & Comfort Boston Apartment near Subway702,Allston,42.35268,-71.12548,Entire home/apt,300,29,0,0,0
2260,Long term stay Grad Students/Professionals/Artists,Fenway,42.34219,-71.08686,Private room,35,100,0,237,1
2261,Luxury Boston Apartment J,Jamaica Plain,42.32789,-71.11209,Entire home/apt,392,28,6,349,0
2262,"3 Bed, 1 Bath in Center North End",North End,42.36574,-71.05743,Entire home/apt,300,9,4,95,0
2263,Clean apartment home | 1BR in Boston,Jamaica Plain,42.3294,-71.11152,Entire home/apt,237,91,0,365,0
2264,Charlestown Furnished  1 bedroom Apartment M465,Charlestown,42.37473,-71.06101,Entire home/apt,195,3,1,155,0
2265,I New apartment with Luxury amenities in Boston,Dorchester,42.30689,-71.06612,Entire home/apt,79,3,16,345,0
2266,II New apartment with Luxury amenities in Boston,Dorchester,42.30619,-71.06677,Entire home/apt,125,3,14,332,0
2267,IV New apartment with Luxury amenities in Boston,Dorchester,42.306194,-71.066772,Entire home/apt,113,3,19,347,0
2268,III New apartment with Luxury amenities in Boston,Dorchester,42.30619,-71.06677,Entire home/apt,85,3,15,346,0
2269,"Simple Studio -Walk to MGH, Beacon Hill, North End",Downtown,42.35573,-71.05994,Entire home/apt,126,1,67,140,0
2270,Airy Studio - Downtown Boston - Pet Friendly,Downtown,42.35598,-71.05966,Entire home/apt,132,1,28,144,0
2271,Bright + Clean Studio Loft in Downtown Boston,Downtown,42.35522,-71.05798,Entire home/apt,119,1,45,137,0
2272,Downtown Studio | Students Welcome | W/D in unit,Downtown,42.35392,-71.05954,Entire home/apt,120,1,50,150,0
2273,Boston Fidi Studio  Laundry in Building  Fast Wifi,Downtown,42.35596,-71.05992,Entire home/apt,125,1,76,100,0
2274,Prime Location | Beacon Hill & Financial District,Downtown,42.35427,-71.05991,Entire home/apt,138,1,66,149,0
2275,Pet Friendly Studio Walk to MGH + Downtown Boston,Downtown,42.35582,-71.05796,Entire home/apt,127,2,68,120,0
2276,Downtown Loft | Walk Anywhere | Ideal for Nurses!,Downtown,42.35519,-71.05994,Entire home/apt,139,1,42,147,0
2277,Luxury at a Discount!!  2br/2ba | 200mbps Internet,Downtown,42.35397,-71.05798,Entire home/apt,193,1,47,131,0
2278,Downtown Luxury Studio | Pets Welcome | WD in Bldg,Downtown,42.35569,-71.06002,Entire home/apt,118,1,37,122,0
2279,Modern Smart 1Bed Private Entry Historic South End,South End,42.34406,-71.07001,Entire home/apt,177,29,1,253,0
2280,Sunny 2 bedroom in Southie,South Boston,42.33437057,-71.05207829,Entire home/apt,245,2,2,164,0
2281,Serene Studio Downtown | Close to Hospitals | Wifi,Downtown,42.35448,-71.05795,Entire home/apt,134,1,33,151,0
2282,Bright & Bold Loft | Fast Wifi | Downtown Boston,Downtown,42.35451,-71.0579,Entire home/apt,150,1,39,156,0
2283,Downtown Boston | Nurses Welcome | W/D in bldg,Downtown,42.35397,-71.05805,Entire home/apt,133,1,51,147,0
2284,Beautiful Studio | Close to Everything | Fast Wifi,Downtown,42.35426,-71.0598,Entire home/apt,142,1,31,99,0
2285,Classic furnished 1BR in Fenway in Brownstone Bldg,Fenway,42.34742,-71.09253,Entire home/apt,130,1,50,138,0
2286,Beautiful Back Bay Brownstone with Private Patio,Back Bay,42.35153,-71.08175,Entire home/apt,262,2,54,149,0
2287,Luxury Boston Apartment seaport,South Boston Waterfront,42.35002,-71.0456,Entire home/apt,597,29,8,365,0
2288,Cozy home away from home in historic Boston,Roxbury,42.32987,-71.08982,Entire home/apt,127,1,53,132,0
2289,One Bedroom in historic South End of Boston,South End,42.33769,-71.07538,Entire home/apt,571,2,0,15,0
2290,Simple 1br |  Financial District | Keyless Entry,Downtown,42.35383,-71.05845,Entire home/apt,135,1,45,152,0
2291,"Downtown Central Studio w Fast WIFI, Keyless Entry",Downtown,42.35533,-71.05769,Entire home/apt,156,1,45,99,0
2292,"Cozy, Private Lg Rm, 40” Smart TV w/ Mini Frig, QB",Mattapan,42.26724,-71.09757,Private room,65,2,5,339,1
2293,"Cozy, Private Small Rm 32” TV w/ Mini Frig Twin BD",Mattapan,42.26528,-71.09754,Private room,40,1,5,319,1
2294,"Glamorous Luxury Apartment, Near T",Jamaica Plain,42.30618,-71.10588,Entire home/apt,247,29,52,320,0
2295,🔥🔥 Modern Condo great views 1 min walk to MBTA!!,Dorchester,42.30043,-71.06091,Entire home/apt,336,2,29,336,0
2296,Spacious & Sun Drenched 3 Bedroom - Pet Friendly!,Dorchester,42.2794,-71.06794,Entire home/apt,85,91,1,0,0
2297,Charming Back Bay Studio with W/D in Floor & Rooftop by Blueground (BOS 331),Back Bay,42.34977,-71.07642,Entire home/apt,170,32,0,331,0
2298,100 Pier 4,South Boston Waterfront,42.35134,-71.04372,Entire home/apt,245,92,0,365,0
2299,Renovated 2BR | 1.5BA on Charles St,Beacon Hill,42.35885,-71.07033,Entire home/apt,417,10,24,100,0
2300,AMAZING 2BR MINS  FROM HARVARD,Allston,42.35314,-71.13844,Entire home/apt,199,1,3,359,0
2301,Cosy Room in Back Bay and Beacon Hill (MGH/Tufts),Beacon Hill,42.35638,-71.07139,Private room,83,29,2,292,1
2302,Luxury Condo in Boston w/ backyard & parking,East Boston,42.38331,-71.01683,Entire home/apt,138,2,44,60,0
2303,"Entire place  4, 2BR 2baths near T in JP fst WiFi",Jamaica Plain,42.31929,-71.1061,Entire home/apt,280,3,1,0,0
2304,"Smart Downtown 1BR with W/D in-unit, nr. North Station by Blueground (BOS214)",Downtown,42.36,-71.05593,Entire home/apt,196,32,0,319,0
2305,A home you will love | 2 BR in Boston,South End,42.34518,-71.06511,Entire home/apt,334,91,0,365,0
2306,Renovated Studio Apartment in South Boston!!!,South Boston,42.33571,-71.04398,Entire home/apt,1995,91,0,365,0
2307,Mins to Seaport/Downtown. Pvt bath & Entrance,South Boston,42.33716,-71.03812,Entire home/apt,78,29,83,246,0
2308,*East Boston Entire House 4-Bedrooms 1-1/2 baths*,East Boston,42.37877,-71.0311,Entire home/apt,314,2,26,167,0
2309,Cosy Space in Back Bay and Beacon Hill (MGH/Tufts),Beacon Hill,42.35604,-71.07123,Private room,93,29,1,350,1
2310,Modern Two Bedroom Steps from Fenway Park,Fenway,42.34558,-71.09618,Entire home/apt,275,32,0,320,0
2311,Luxury huge Apartment downtown Boston Amazing view,Back Bay,42.34887,-71.08032,Entire home/apt,299,20,0,312,0
2312,Swanky unit nr. Everything/Restaurants/T/Downtown,Dorchester,42.28626,-71.04232,Entire home/apt,101,1,57,80,0
2313,Double Bed  at The Verb Hotel with Outdoor Pool,Fenway,42.34593,-71.09789,Private room,129,1,18,24,1
2314,King Bed at The Verb Hotel next to Fenway Park,Fenway,42.34519,-71.09604,Private room,129,1,18,31,1
2315,King Bed  at The Verb Hotel with Outdoor Pool,Fenway,42.34429,-71.09735,Private room,130,1,27,28,1
2316,Luxury Boston Apartment JJ,Jamaica Plain,42.32807,-71.11244,Entire home/apt,550,29,0,365,0
2317,"Downtown Boston 1 Bedroom with Luxury Amenities, Close to Everything!",Downtown,42.35913,-71.05851,Entire home/apt,220,32,0,115,0
2318,Whole Apartment | Patio | Full-Kitchen..,South End,42.33635,-71.07506,Entire home/apt,99,2,27,315,0
2319,Pet-Friendly 2BR in Boston Near Beach & Parks,East Boston,42.38261,-71.02243,Entire home/apt,168,31,1,261,0
2320,Cozy studio in Bay Village near Public Garden,Downtown,42.3504,-71.06996,Entire home/apt,149,4,12,0,0
2321,Luxury 2BR + 100 Walkscore | Theatre District | Evonify,Downtown,42.35082,-71.06358,Entire home/apt,140,1,3,258,0
2322,Historic Beacon Hill 1BR Apt. w/ doorman,Downtown,42.35822,-71.06137,Entire home/apt,139,29,3,55,0
2323,Large furnished one bedroom Brighton unit,Brighton,42.33873,-71.15151,Entire home/apt,75,91,0,89,0
2324,Center of Boston Studio Pet Friendly | Laundry,Downtown,42.35593,-71.05837,Entire home/apt,120,1,38,162,0
2325,Prime Boston Fidi L-Shaped Studio Fast Wifi,Downtown,42.35406,-71.05973,Entire home/apt,122,28,80,123,0
2326,Large 3.5 BR|2 BA Penthouse Duplex,Beacon Hill,42.36078,-71.07208,Entire home/apt,714,7,24,80,0
2327,Luxury 4BR | 2.5BA Back Bay Duplex,Back Bay,42.35095,-71.08838,Entire home/apt,807,7,23,153,0
2328,3BR / 2BA + Prvt Deck in Back Bay,Back Bay,42.34789,-71.08297,Entire home/apt,579,5,13,101,0
2329,North End Efficient 3 BR | 1 BA in Little Italy,North End,42.36716,-71.05499,Entire home/apt,266,10,30,153,0
2330,Furnished Studio by Thatch | Highland Ave,Roxbury,42.32923,-71.09184,Entire home/apt,75,60,1,107,0
2331,Cozy Studio | Downtown | 3D TOUR,Downtown,42.35168,-71.06503,Entire home/apt,98,29,20,326,0
2332,Huge Studio Near Subway | Downtown | 3R TOUR,Downtown,42.35312,-71.06303,Entire home/apt,101,29,37,304,0
2333,Beautiful 1BR | Downtown | 3D TOUR,Downtown,42.35314,-71.063,Entire home/apt,137,29,45,294,0
2334,Beautiful 2BR Near Subway | Downtown | 3D TOUR,Downtown,42.35095,-71.06374,Entire home/apt,146,1,36,298,0
2335,Cozy Studio | Theatre District | 100 Walkscore,Downtown,42.35173,-71.06334,Entire home/apt,100,1,6,337,0
